Date,Price,Open,High,Low
12/26/1991,1.3468,1.3468,1.3468,1.3357
12/25/1991,1.3355,1.3355,1.3355,1.3355
12/24/1991,1.3340,1.3340,1.3371,1.3291
12/23/1991,1.3384,1.3384,1.3453,1.3243
12/20/1991,1.3220,1.3220,1.3255,1.3037
12/19/1991,1.3049,1.3049,1.3070,1.2921
12/18/1991,1.2957,1.2957,1.2996,1.2930
12/17/1991,1.2969,1.2969,1.2997,1.2895
12/16/1991,1.2937,1.2937,1.2952,1.2824
12/13/1991,1.2834,1.2834,1.2925,1.2819
12/12/1991,1.2853,1.2853,1.2942,1.2852
12/11/1991,1.2905,1.2905,1.2917,1.2757
12/10/1991,1.2872,1.2872,1.3002,1.2827
12/09/1991,1.2932,1.2932,1.2965,1.2864
12/06/1991,1.2953,1.2953,1.2962,1.2782
12/05/1991,1.2794,1.2794,1.2820,1.2712
12/04/1991,1.2713,1.2713,1.2722,1.2592
12/03/1991,1.2654,1.2654,1.2662,1.2592
12/02/1991,1.2612,1.2612,1.2690,1.2598
11/29/1991,1.2550,1.2550,1.2607,1.2455
11/28/1991,1.2593,1.2593,1.2646,1.2577
11/27/1991,1.2620,1.2620,1.2710,1.2572
11/26/1991,1.2614,1.2614,1.2885,1.2510
11/25/1991,1.2797,1.2797,1.2883,1.2780
11/22/1991,1.2824,1.2824,1.2874,1.2721
11/21/1991,1.2753,1.2753,1.2807,1.2705
11/20/1991,1.2754,1.2754,1.2773,1.2692
11/19/1991,1.2760,1.2760,1.2827,1.2658
11/18/1991,1.2664,1.2664,1.2759,1.2614
11/15/1991,1.2605,1.2605,1.2627,1.2462
11/14/1991,1.2537,1.2537,1.2567,1.2505
11/13/1991,1.2507,1.2507,1.2528,1.2442
11/12/1991,1.2462,1.2462,1.2522,1.2407
11/11/1991,1.2463,1.2463,1.2463,1.2379
11/08/1991,1.2399,1.2399,1.2470,1.2378
11/07/1991,1.2454,1.2454,1.2580,1.2441
11/06/1991,1.2490,1.2490,1.2547,1.2431
11/05/1991,1.2480,1.2480,1.2507,1.2425
11/04/1991,1.2479,1.2479,1.2561,1.2422
11/01/1991,1.2439,1.2439,1.2452,1.2245
10/31/1991,1.2242,1.2242,1.2285,1.2208
10/30/1991,1.2249,1.2249,1.2277,1.2122
10/29/1991,1.2153,1.2153,1.2187,1.1919
10/28/1991,1.1929,1.1929,1.2052,1.1905
10/25/1991,1.2048,1.2048,1.2095,1.2027
10/24/1991,1.2050,1.2050,1.2084,1.1976
10/23/1991,1.1965,1.1965,1.2085,1.1963
10/22/1991,1.2054,1.2054,1.2102,1.2039
10/21/1991,1.2090,1.2090,1.2157,1.2077
10/18/1991,1.2134,1.2134,1.2147,1.2065
10/17/1991,1.2075,1.2075,1.2090,1.1997
10/16/1991,1.2010,1.2010,1.2057,1.1967
10/15/1991,1.1959,1.1959,1.2050,1.1955
10/14/1991,1.2054,1.2054,1.2123,1.2050
10/11/1991,1.2125,1.2125,1.2134,1.2012
10/10/1991,1.2075,1.2075,1.2174,1.2052
10/09/1991,1.2122,1.2122,1.2152,1.1970
10/08/1991,1.2010,1.2010,1.2212,1.2010
10/07/1991,1.2195,1.2195,1.2308,1.2174
10/04/1991,1.2209,1.2209,1.2333,1.2149
10/03/1991,1.2313,1.2313,1.2341,1.2273
10/02/1991,1.2285,1.2285,1.2334,1.2269
10/01/1991,1.2275,1.2275,1.2294,1.2252
09/30/1991,1.2279,1.2279,1.2342,1.2273
09/27/1991,1.2260,1.2260,1.2262,1.2096
09/26/1991,1.2140,1.2140,1.2220,1.2119
09/25/1991,1.2191,1.2191,1.2213,1.2125
09/24/1991,1.2129,1.2129,1.2305,1.2121
09/23/1991,1.2235,1.2235,1.2269,1.2180
09/20/1991,1.2155,1.2155,1.2180,1.2052
09/19/1991,1.2136,1.2136,1.2175,1.2102
09/18/1991,1.2159,1.2159,1.2241,1.2085
09/17/1991,1.2245,1.2245,1.2285,1.2209
09/16/1991,1.2225,1.2225,1.2263,1.2107
09/13/1991,1.2149,1.2149,1.2200,1.2083
09/12/1991,1.2155,1.2155,1.2220,1.2117
09/11/1991,1.2144,1.2144,1.2144,1.2027
09/10/1991,1.2115,1.2115,1.2163,1.2073
09/09/1991,1.2108,1.2108,1.2144,1.1844
09/06/1991,1.1980,1.1980,1.1980,1.1795
09/05/1991,1.1819,1.1819,1.1833,1.1802
09/04/1991,1.1829,1.1829,1.1850,1.1803
09/03/1991,1.1835,1.1835,1.1835,1.1770
09/02/1991,1.1768,1.1768,1.1780,1.1744
08/30/1991,1.1755,1.1755,1.1825,1.1715
08/29/1991,1.1778,1.1778,1.1879,1.1684
08/28/1991,1.1814,1.1814,1.1839,1.1671
08/27/1991,1.1740,1.1740,1.1784,1.1726
08/26/1991,1.1750,1.1750,1.1772,1.1717
08/23/1991,1.1740,1.1740,1.1862,1.1677
08/22/1991,1.1845,1.1845,1.1895,1.1724
08/21/1991,1.1810,1.1810,1.1829,1.1359
08/20/1991,1.1440,1.1440,1.1468,1.1267
08/19/1991,1.1278,1.1278,1.1665,1.1269
08/16/1991,1.1627,1.1627,1.1830,1.1627
08/15/1991,1.1725,1.1725,1.1900,1.1707
08/14/1991,1.1799,1.1799,1.1902,1.1778
08/13/1991,1.1835,1.1835,1.1911,1.1824
08/12/1991,1.1884,1.1884,1.1907,1.1820
08/09/1991,1.1860,1.1860,1.1980,1.1839
08/08/1991,1.1934,1.1934,1.2056,1.1885
08/07/1991,1.1989,1.1989,1.2001,1.1919
08/06/1991,1.1995,1.1995,1.2014,1.1944
08/05/1991,1.1952,1.1952,1.1956,1.1811
08/02/1991,1.1794,1.1794,1.1844,1.1620
08/01/1991,1.1700,1.1700,1.1782,1.1669
07/31/1991,1.1774,1.1774,1.1804,1.1692
07/30/1991,1.1694,1.1694,1.1795,1.1690
07/29/1991,1.1744,1.1744,1.1763,1.1691
07/26/1991,1.1774,1.1774,1.1854,1.1660
07/25/1991,1.1682,1.1682,1.1820,1.1637
07/24/1991,1.1835,1.1835,1.1858,1.1690
07/23/1991,1.1694,1.1694,1.1730,1.1601
07/22/1991,1.1654,1.1654,1.1795,1.1650
07/19/1991,1.1764,1.1764,1.1775,1.1575
07/18/1991,1.1589,1.1589,1.1635,1.1473
07/17/1991,1.1469,1.1469,1.1502,1.1408
07/16/1991,1.1412,1.1412,1.1482,1.1406
07/15/1991,1.1474,1.1474,1.1492,1.1440
07/12/1991,1.1484,1.1484,1.1513,1.1179
07/11/1991,1.1210,1.1210,1.1357,1.1189
07/10/1991,1.1335,1.1335,1.1362,1.1270
07/09/1991,1.1305,1.1305,1.1353,1.1300
07/08/1991,1.1364,1.1364,1.1380,1.1282
07/05/1991,1.1264,1.1264,1.1267,1.1165
07/04/1991,1.1210,1.1210,1.1253,1.1195
07/03/1991,1.1234,1.1234,1.1295,1.1205
07/02/1991,1.1209,1.1209,1.1280,1.1182
07/01/1991,1.1246,1.1246,1.1375,1.1232
06/28/1991,1.1355,1.1355,1.1442,1.1302
06/27/1991,1.1429,1.1429,1.1498,1.1387
06/26/1991,1.1489,1.1489,1.1517,1.1414
06/25/1991,1.1445,1.1445,1.1536,1.1395
06/24/1991,1.1519,1.1519,1.1534,1.1290
06/21/1991,1.1385,1.1385,1.1452,1.1364
06/20/1991,1.1444,1.1444,1.1545,1.1412
06/19/1991,1.1450,1.1450,1.1479,1.1262
06/18/1991,1.1305,1.1305,1.1442,1.1305
06/17/1991,1.1444,1.1444,1.1452,1.1399
06/14/1991,1.1429,1.1429,1.1504,1.1393
06/13/1991,1.1441,1.1441,1.1508,1.1386
06/12/1991,1.1500,1.1500,1.1615,1.1477
06/11/1991,1.1595,1.1595,1.1662,1.1572
06/10/1991,1.1644,1.1644,1.1650,1.1581
06/07/1991,1.1620,1.1620,1.1745,1.1599
06/06/1991,1.1748,1.1748,1.1780,1.1725
06/05/1991,1.1784,1.1784,1.1822,1.1723
06/04/1991,1.1797,1.1797,1.1839,1.1728
06/03/1991,1.1776,1.1776,1.1840,1.1707
05/31/1991,1.1804,1.1804,1.1971,1.1795
05/30/1991,1.1949,1.1949,1.2033,1.1926
05/29/1991,1.1974,1.1974,1.2132,1.1955
05/28/1991,1.2109,1.2109,1.2125,1.1980
05/27/1991,1.2045,1.2045,1.2087,1.2032
05/24/1991,1.2050,1.2050,1.2052,1.1970
05/23/1991,1.1980,1.1980,1.2007,1.1879
05/22/1991,1.1934,1.1934,1.1993,1.1915
05/21/1991,1.1989,1.1989,1.2026,1.1860
05/20/1991,1.1895,1.1895,1.1985,1.1682
05/17/1991,1.1900,1.1900,1.2129,1.1900
05/16/1991,1.2134,1.2134,1.2207,1.2111
05/15/1991,1.2208,1.2208,1.2229,1.2095
05/14/1991,1.2140,1.2140,1.2159,1.1944
05/13/1991,1.2010,1.2010,1.2057,1.1918
05/10/1991,1.1948,1.1948,1.2004,1.1865
05/09/1991,1.2000,1.2000,1.2002,1.1798
05/08/1991,1.2002,1.2002,1.2002,1.1870
05/07/1991,1.1980,1.1980,1.1997,1.1848
05/06/1991,1.1874,1.1874,1.1911,1.1772
05/03/1991,1.1744,1.1744,1.2022,1.1724
05/02/1991,1.1905,1.1905,1.2053,1.1895
05/01/1991,1.2045,1.2045,1.2165,1.2045
04/30/1991,1.1986,1.1986,1.1986,1.1551
04/29/1991,1.1770,1.1770,1.1795,1.1562
04/26/1991,1.1764,1.1764,1.1823,1.1733
04/25/1991,1.1780,1.1780,1.1826,1.1695
04/24/1991,1.1765,1.1765,1.1907,1.1758
04/23/1991,1.1840,1.1840,1.1855,1.1690
04/22/1991,1.1700,1.1700,1.1875,1.1692
04/19/1991,1.1906,1.1906,1.2147,1.1892
04/18/1991,1.2225,1.2225,1.2365,1.2225
04/17/1991,1.2360,1.2360,1.2412,1.2335
04/16/1991,1.2375,1.2375,1.2430,1.2331
04/15/1991,1.2345,1.2345,1.2385,1.2285
04/12/1991,1.2275,1.2275,1.2387,1.2275
04/11/1991,1.2367,1.2367,1.2385,1.2235
04/10/1991,1.2272,1.2272,1.2430,1.2272
04/09/1991,1.2345,1.2345,1.2372,1.2162
04/08/1991,1.2212,1.2212,1.2241,1.2149
04/05/1991,1.2297,1.2297,1.2452,1.2290
04/04/1991,1.2325,1.2325,1.2355,1.2209
04/03/1991,1.2305,1.2305,1.2375,1.2223
04/02/1991,1.2252,1.2252,1.2398,1.2107
04/01/1991,1.2119,1.2119,1.2119,1.2119
03/29/1991,1.2119,1.2119,1.2137,1.2087
03/28/1991,1.2050,1.2050,1.2061,1.1977
03/27/1991,1.2095,1.2095,1.2277,1.2010
03/26/1991,1.2195,1.2195,1.2226,1.2120
03/25/1991,1.2323,1.2323,1.2458,1.2290
03/22/1991,1.2517,1.2517,1.2630,1.2450
03/21/1991,1.2548,1.2548,1.2659,1.2455
03/20/1991,1.2455,1.2455,1.2508,1.2345
03/19/1991,1.2405,1.2405,1.2707,1.2320
03/18/1991,1.2645,1.2645,1.2833,1.2645
03/15/1991,1.2840,1.2840,1.2988,1.2840
03/14/1991,1.3013,1.3013,1.3096,1.3008
03/13/1991,1.3018,1.3018,1.3108,1.2997
03/12/1991,1.3065,1.3065,1.3138,1.3022
03/11/1991,1.3022,1.3022,1.3104,1.2957
03/08/1991,1.3148,1.3148,1.3310,1.3148
03/07/1991,1.3281,1.3281,1.3373,1.3281
03/06/1991,1.3352,1.3352,1.3377,1.3256
03/05/1991,1.3375,1.3375,1.3467,1.3355
03/04/1991,1.3388,1.3388,1.3395,1.3306
03/01/1991,1.3365,1.3365,1.3471,1.3357
02/28/1991,1.3457,1.3457,1.3588,1.3457
02/27/1991,1.3515,1.3515,1.3548,1.3477
02/26/1991,1.3493,1.3493,1.3662,1.3466
02/25/1991,1.3530,1.3530,1.3675,1.3524
02/22/1991,1.3692,1.3692,1.3870,1.3692
02/21/1991,1.3822,1.3822,1.3848,1.3751
02/20/1991,1.3765,1.3765,1.3844,1.3742
02/19/1991,1.3819,1.3819,1.3916,1.3799
02/18/1991,1.3871,1.3871,1.3947,1.3865
02/15/1991,1.3915,1.3915,1.4030,1.3895
02/14/1991,1.3991,1.3991,1.4120,1.3986
02/13/1991,1.4095,1.4095,1.4133,1.4065
02/12/1991,1.4125,1.4125,1.4193,1.4105
02/11/1991,1.4186,1.4186,1.4217,1.4084
02/08/1991,1.4085,1.4085,1.4122,1.4042
02/07/1991,1.4185,1.4185,1.4193,1.4097
02/06/1991,1.4159,1.4159,1.4172,1.4092
02/05/1991,1.4075,1.4075,1.4075,1.4024
02/04/1991,1.4015,1.4015,1.4093,1.3972
02/01/1991,1.4003,1.4003,1.4027,1.3882
01/31/1991,1.3932,1.3932,1.3932,1.3825
01/30/1991,1.3840,1.3840,1.3841,1.3745
01/29/1991,1.3874,1.3874,1.3925,1.3842
01/28/1991,1.3840,1.3840,1.3865,1.3815
01/25/1991,1.3830,1.3830,1.3881,1.3807
01/24/1991,1.3861,1.3861,1.3921,1.3847
01/23/1991,1.3842,1.3842,1.3842,1.3717
01/22/1991,1.3786,1.3786,1.3872,1.3761
01/21/1991,1.3812,1.3812,1.3834,1.3643
01/18/1991,1.3738,1.3738,1.3746,1.3568
01/17/1991,1.3624,1.3624,1.3632,1.3327
01/16/1991,1.3363,1.3363,1.3396,1.3323
01/15/1991,1.3373,1.3373,1.3422,1.3373
01/14/1991,1.3423,1.3423,1.3448,1.3320
01/11/1991,1.3462,1.3462,1.3532,1.3427
01/10/1991,1.3531,1.3531,1.3584,1.3464
01/09/1991,1.3635,1.3635,1.3640,1.3344
01/08/1991,1.3432,1.3432,1.3453,1.3373
01/07/1991,1.3465,1.3465,1.3627,1.3370
01/04/1991,1.3675,1.3675,1.3825,1.3675
01/03/1991,1.3777,1.3777,1.3807,1.3742
01/02/1991,1.3773,1.3773,1.3822,1.3678
12/31/1990,1.3670,1.3670,1.3705,1.3584
12/28/1990,1.3574,1.3574,1.3595,1.3455
12/27/1990,1.3405,1.3405,1.3445,1.3340
12/26/1990,1.3339,1.3339,1.3339,1.3339
12/25/1990,1.3339,1.3339,1.3339,1.3339
12/24/1990,1.3339,1.3339,1.3585,1.3339
12/21/1990,1.3405,1.3405,1.3615,1.3395
12/20/1990,1.3638,1.3638,1.3856,1.3638
12/19/1990,1.3832,1.3832,1.3882,1.3773
12/18/1990,1.3784,1.3784,1.3815,1.3758
12/17/1990,1.3775,1.3775,1.3922,1.3762
12/14/1990,1.3840,1.3840,1.3912,1.3805
12/13/1990,1.3869,1.3869,1.3923,1.3852
12/12/1990,1.3868,1.3868,1.3929,1.3862
12/11/1990,1.3881,1.3881,1.3961,1.3870
12/10/1990,1.3944,1.3944,1.4026,1.3932
12/07/1990,1.3893,1.3893,1.3902,1.3786
12/06/1990,1.3792,1.3792,1.3811,1.3691
12/05/1990,1.3698,1.3698,1.3776,1.3697
12/04/1990,1.3698,1.3698,1.3741,1.3591
12/03/1990,1.3615,1.3615,1.3795,1.3610
11/30/1990,1.3710,1.3710,1.3735,1.3657
11/29/1990,1.3876,1.3876,1.3901,1.3813
11/28/1990,1.3901,1.3901,1.3982,1.3879
11/27/1990,1.3942,1.3942,1.3958,1.3853
11/26/1990,1.3832,1.3832,1.3914,1.3824
11/23/1990,1.3888,1.3888,1.3955,1.3884
11/22/1990,1.3956,1.3956,1.3982,1.3925
11/21/1990,1.3929,1.3929,1.3998,1.3927
11/20/1990,1.3967,1.3967,1.3983,1.3945
11/19/1990,1.3985,1.3985,1.4026,1.3972
11/16/1990,1.3985,1.3985,1.4009,1.3878
11/15/1990,1.3927,1.3927,1.3965,1.3898
11/14/1990,1.3918,1.3918,1.3962,1.3902
11/13/1990,1.3921,1.3921,1.3982,1.3902
11/12/1990,1.3915,1.3915,1.3952,1.3905
11/09/1990,1.3870,1.3870,1.3883,1.3810
11/08/1990,1.3882,1.3882,1.3927,1.3818
11/07/1990,1.3925,1.3925,1.3979,1.3842
11/06/1990,1.3914,1.3914,1.3937,1.3840
11/05/1990,1.3897,1.3897,1.3897,1.3811
11/02/1990,1.3765,1.3765,1.3797,1.3727
11/01/1990,1.3740,1.3740,1.3740,1.3568
10/31/1990,1.3680,1.3680,1.3690,1.3629
10/30/1990,1.3648,1.3648,1.3677,1.3568
10/29/1990,1.3662,1.3662,1.3758,1.3662
10/26/1990,1.3668,1.3668,1.3685,1.3617
10/25/1990,1.3690,1.3690,1.3757,1.3690
10/24/1990,1.3733,1.3733,1.3733,1.3613
10/23/1990,1.3645,1.3645,1.3685,1.3590
10/22/1990,1.3639,1.3639,1.3760,1.3639
10/19/1990,1.3760,1.3760,1.3854,1.3700
10/18/1990,1.3685,1.3685,1.3753,1.3655
10/17/1990,1.3674,1.3674,1.3735,1.3664
10/16/1990,1.3685,1.3685,1.3685,1.3537
10/15/1990,1.3610,1.3610,1.3651,1.3554
10/12/1990,1.3630,1.3630,1.3684,1.3610
10/11/1990,1.3618,1.3618,1.3618,1.3497
10/10/1990,1.3565,1.3565,1.3633,1.3540
10/09/1990,1.3600,1.3600,1.3635,1.3560
10/08/1990,1.3497,1.3497,1.3532,1.3394
10/05/1990,1.3357,1.3357,1.3487,1.3357
10/04/1990,1.3440,1.3440,1.3472,1.3374
10/03/1990,1.3390,1.3390,1.3399,1.3311
10/02/1990,1.3302,1.3302,1.3312,1.3205
10/01/1990,1.3285,1.3285,1.3336,1.3165
09/28/1990,1.3155,1.3155,1.3206,1.3137
09/27/1990,1.3125,1.3125,1.3203,1.3120
09/26/1990,1.3169,1.3169,1.3303,1.3132
09/25/1990,1.3265,1.3265,1.3337,1.3235
09/24/1990,1.3304,1.3304,1.3304,1.3123
09/21/1990,1.3137,1.3137,1.3188,1.3117
09/20/1990,1.3131,1.3131,1.3354,1.3108
09/19/1990,1.3215,1.3215,1.3375,1.3193
09/18/1990,1.3365,1.3365,1.3415,1.3302
09/17/1990,1.3342,1.3342,1.3346,1.3190
09/14/1990,1.3186,1.3186,1.3272,1.3022
09/13/1990,1.3015,1.3015,1.3129,1.2984
09/12/1990,1.3054,1.3054,1.3115,1.3002
09/11/1990,1.3035,1.3035,1.3250,1.2961
09/10/1990,1.3088,1.3088,1.3253,1.3088
09/07/1990,1.3210,1.3210,1.3335,1.3210
09/06/1990,1.3291,1.3291,1.3342,1.3272
09/05/1990,1.3235,1.3235,1.3252,1.3123
09/04/1990,1.3087,1.3087,1.3156,1.3057
09/03/1990,1.3083,1.3083,1.3295,1.3053
08/31/1990,1.3160,1.3160,1.3320,1.3141
08/30/1990,1.3268,1.3268,1.3342,1.3228
08/29/1990,1.3367,1.3367,1.3402,1.3345
08/28/1990,1.3380,1.3380,1.3440,1.3360
08/27/1990,1.3403,1.3403,1.3462,1.3357
08/24/1990,1.3388,1.3388,1.3410,1.3320
08/23/1990,1.3335,1.3335,1.3456,1.3275
08/22/1990,1.3279,1.3279,1.3363,1.3237
08/21/1990,1.3224,1.3224,1.3348,1.3192
08/20/1990,1.3310,1.3310,1.3352,1.3278
08/17/1990,1.3370,1.3370,1.3390,1.3320
08/16/1990,1.3265,1.3265,1.3297,1.3230
08/15/1990,1.3305,1.3305,1.3371,1.3252
08/14/1990,1.3245,1.3245,1.3245,1.3136
08/13/1990,1.3182,1.3182,1.3203,1.3129
08/10/1990,1.3050,1.3050,1.3080,1.2987
08/09/1990,1.3045,1.3045,1.3113,1.3032
08/08/1990,1.3048,1.3048,1.3118,1.2977
08/07/1990,1.3121,1.3121,1.3196,1.3100
08/06/1990,1.3157,1.3157,1.3200,1.3012
08/03/1990,1.2995,1.2995,1.3054,1.2968
08/02/1990,1.3009,1.3009,1.3085,1.2792
08/01/1990,1.3005,1.3005,1.3056,1.2992
07/31/1990,1.3047,1.3047,1.3047,1.2877
07/30/1990,1.2877,1.2877,1.2908,1.2845
07/27/1990,1.2835,1.2835,1.2841,1.2731
07/26/1990,1.2765,1.2765,1.2805,1.2715
07/25/1990,1.2775,1.2775,1.2807,1.2728
07/24/1990,1.2771,1.2771,1.2771,1.2722
07/23/1990,1.2740,1.2740,1.2740,1.2640
07/20/1990,1.2624,1.2624,1.2666,1.2603
07/19/1990,1.2630,1.2630,1.2636,1.2564
07/18/1990,1.2615,1.2615,1.2665,1.2595
07/17/1990,1.2580,1.2580,1.2580,1.2493
07/16/1990,1.2534,1.2534,1.2609,1.2473
07/13/1990,1.2603,1.2603,1.2643,1.2563
07/12/1990,1.2475,1.2475,1.2510,1.2454
07/11/1990,1.2540,1.2540,1.2637,1.2531
07/10/1990,1.2605,1.2605,1.2651,1.2540
07/09/1990,1.2565,1.2565,1.2590,1.2515
07/06/1990,1.2511,1.2511,1.2535,1.2483
07/05/1990,1.2535,1.2535,1.2569,1.2505
07/04/1990,1.2561,1.2561,1.2574,1.2536
07/03/1990,1.2506,1.2506,1.2508,1.2449
07/02/1990,1.2465,1.2465,1.2493,1.2396
06/29/1990,1.2365,1.2365,1.2410,1.2332
06/28/1990,1.2374,1.2374,1.2433,1.2361
06/27/1990,1.2395,1.2395,1.2437,1.2386
06/26/1990,1.2350,1.2350,1.2364,1.2278
06/25/1990,1.2302,1.2302,1.2335,1.2290
06/22/1990,1.2320,1.2320,1.2320,1.2280
06/21/1990,1.2307,1.2307,1.2314,1.2267
06/20/1990,1.2306,1.2306,1.2344,1.2252
06/19/1990,1.2344,1.2344,1.2355,1.2275
06/18/1990,1.2305,1.2305,1.2325,1.2180
06/15/1990,1.2184,1.2184,1.2211,1.2110
06/14/1990,1.2248,1.2248,1.2254,1.2174
06/13/1990,1.2167,1.2167,1.2206,1.2158
06/12/1990,1.2195,1.2195,1.2212,1.2170
06/11/1990,1.2138,1.2138,1.2184,1.2113
06/08/1990,1.2113,1.2113,1.2167,1.2094
06/07/1990,1.2136,1.2136,1.2199,1.2128
06/06/1990,1.2170,1.2170,1.2225,1.2153
06/05/1990,1.2188,1.2188,1.2224,1.2097
06/04/1990,1.2167,1.2167,1.2190,1.2061
06/01/1990,1.2096,1.2096,1.2226,1.2081
05/31/1990,1.2117,1.2117,1.2233,1.2087
05/30/1990,1.2201,1.2201,1.2315,1.2193
05/29/1990,1.2270,1.2270,1.2315,1.2244
05/28/1990,1.2241,1.2241,1.2262,1.2237
05/25/1990,1.2211,1.2211,1.2269,1.2189
05/24/1990,1.2192,1.2192,1.2330,1.2179
05/23/1990,1.2253,1.2253,1.2359,1.2224
05/22/1990,1.2283,1.2283,1.2342,1.2268
05/21/1990,1.2329,1.2329,1.2436,1.2318
05/18/1990,1.2416,1.2416,1.2454,1.2393
05/17/1990,1.2416,1.2416,1.2521,1.2388
05/16/1990,1.2417,1.2417,1.2470,1.2369
05/15/1990,1.2418,1.2418,1.2470,1.2395
05/14/1990,1.2448,1.2448,1.2471,1.2411
05/11/1990,1.2458,1.2458,1.2540,1.2437
05/10/1990,1.2526,1.2526,1.2532,1.2431
05/09/1990,1.2495,1.2495,1.2530,1.2362
05/08/1990,1.2354,1.2354,1.2392,1.2336
05/07/1990,1.2365,1.2365,1.2397,1.2299
05/04/1990,1.2296,1.2296,1.2310,1.2182
05/03/1990,1.2170,1.2170,1.2201,1.2139
05/02/1990,1.2155,1.2155,1.2182,1.2134
05/01/1990,1.2184,1.2184,1.2197,1.2136
04/30/1990,1.2188,1.2188,1.2212,1.2150
04/27/1990,1.2186,1.2186,1.2225,1.2132
04/26/1990,1.2176,1.2176,1.2210,1.2154
04/25/1990,1.2190,1.2190,1.2207,1.2074
04/24/1990,1.2056,1.2056,1.2096,1.2026
04/23/1990,1.2047,1.2047,1.2097,1.2041
04/20/1990,1.2119,1.2119,1.2188,1.2098
04/19/1990,1.2167,1.2167,1.2235,1.2145
04/18/1990,1.2210,1.2210,1.2234,1.2158
04/17/1990,1.2175,1.2175,1.2191,1.2142
04/16/1990,1.2171,1.2171,1.2199,1.2141
04/13/1990,1.2210,1.2210,1.2224,1.2202
04/12/1990,1.2218,1.2218,1.2243,1.2184
04/11/1990,1.2222,1.2222,1.2239,1.2104
04/10/1990,1.2210,1.2210,1.2217,1.2079
04/09/1990,1.2086,1.2086,1.2113,1.2068
04/06/1990,1.2068,1.2068,1.2096,1.2038
04/05/1990,1.2037,1.2037,1.2060,1.2033
04/04/1990,1.2037,1.2037,1.2062,1.2035
04/03/1990,1.2050,1.2050,1.2054,1.2009
04/02/1990,1.2018,1.2018,1.2041,1.1980
03/30/1990,1.2065,1.2065,1.2130,1.2024
03/29/1990,1.2073,1.2073,1.2073,1.1978
03/28/1990,1.1959,1.1959,1.2001,1.1923
03/27/1990,1.1940,1.1940,1.1980,1.1908
03/26/1990,1.1964,1.1964,1.2002,1.1874
03/23/1990,1.1915,1.1915,1.1978,1.1904
03/22/1990,1.1968,1.1968,1.1992,1.1907
03/21/1990,1.1902,1.1902,1.1963,1.1898
03/20/1990,1.1942,1.1942,1.2096,1.1926
